Radius	predicate	time	# Vertices
979	-0.00102145	3212	2016
980	-0.00102041	3452	2028
981	-0.00101937	3472	2020
982	-0.00101833	3074	2040
983	-0.00101729	3667	2008
984	-0.00101626	3271	2028
985	-0.00101523	3155	2028
986	-0.0010142	3237	2032
987	-0.00101317	3386	2060
988	-0.00101215	3407	2020
989	-0.00101112	2983	2040
990	-0.0010101	3340	2040
991	-0.00100908	3404	2052
992	-0.00100806	3520	2056
993	-0.00100705	3784	2040
994	-0.00100604	3197	2052
995	-0.00100503	3416	2052
996	-0.00100402	3486	2040
997	-0.00100301	3273	2076
998	-0.001002	3448	2068
999	-0.001001	3137	2080
1000	-0.001	3880	2048
1001	-0.000999001	3627	2060
1002	-0.000998004	3546	2052
1003	-0.000997009	3448	2080
1004	-0.000996016	3494	2076
1005	-0.000995025	3874	2068
1006	-0.000994036	3509	2072
1007	-0.000993049	3415	2064
1008	-0.000992063	3481	2092
1009	-0.00099108	3509	2080
1010	-0.000990099	3497	2088
1011	-0.00098912	3711	2092
1012	-0.000988142	3407	2076
1013	-0.000987167	3594	2088
1014	-0.000986193	3726	2072
1015	-0.000985222	3291	2100
1016	-0.000984252	3537	2120
1017	-0.000983284	3877	2080
1018	-0.000982318	3610	2100
1019	-0.000981354	3714	2084
1020	-0.000980392	3165	2112
1021	-0.000979432	3665	2108
1022	-0.000978474	3454	2100
1023	-0.000977517	3744	2120
1024	-0.000976562	3777	2096
1025	-0.00097561	3275	2124
1026	-0.000974659	3587	2120
1027	-0.00097371	3455	2112
1028	-0.000972763	3449	2140
1029	-0.000971817	3664	2132
1030	-0.000970874	3595	2120
1031	-0.000969932	3899	2112
1032	-0.000968992	3695	2132
1033	-0.000968054	3421	2152
1034	-0.000967118	3956	2120
1035	-0.000966184	3484	2148
1036	-0.000965251	3712	2124
1037	-0.00096432	3306	2152
1038	-0.000963391	3526	2140
1039	-0.000962464	3698	2132
1040	-0.000961538	3503	2160
1041	-0.000960615	3659	2144
1042	-0.000959693	3601	2164
1043	-0.000958773	3980	2124
1044	-0.000957854	3652	2144
1045	-0.000956938	3431	2180
1046	-0.000956023	3572	2164
1047	-0.00095511	3889	2168
1048	-0.000954198	3931	2144
1049	-0.000953289	3683	2164
1050	-0.000952381	3304	2192
1051	-0.000951475	3884	2152
1052	-0.00095057	3946	2180
1053	-0.000949668	3620	2164
1054	-0.000948767	3544	2168
1055	-0.000947867	3678	2180
1056	-0.00094697	3691	2164
1057	-0.000946074	3934	2192
1058	-0.00094518	3687	2184
1059	-0.000944287	3311	2188
1060	-0.000943396	3883	2164
1061	-0.000942507	3760	2184
1062	-0.00094162	3822	2212
1063	-0.000940734	3585	2204
1064	-0.00093985	3719	2192
1065	-0.000938967	3825	2192
1066	-0.000938086	3523	2204
1067	-0.000937207	3590	2216
1068	-0.00093633	3724	2192
1069	-0.000935454	3472	2204
1070	-0.000934579	3734	2212
1071	-0.000933707	3402	2216
1072	-0.000932836	4025	2184
1073	-0.000931966	3532	2204
1074	-0.000931099	3656	2216
1075	-0.000930233	3678	2224
1076	-0.000929368	4011	2212
1077	-0.000928505	4020	2204
1078	-0.000927644	3583	2232
1079	-0.000926784	3582	2236
1080	-0.000925926	3477	2236
1081	-0.000925069	3962	2232
1082	-0.000924214	4095	2224
1083	-0.000923361	3636	2244
1084	-0.000922509	3848	2228
1085	-0.000921659	4127	2216
1086	-0.00092081	3692	2244
1087	-0.000919963	3880	2236
1088	-0.000919118	3576	2264
1089	-0.000918274	4197	2216
1090	-0.000917431	3711	2236
1091	-0.00091659	3911	2256
1092	-0.000915751	4024	2248
1093	-0.000914913	3946	2252
1094	-0.000914077	4123	2252
1095	-0.000913242	3571	2256
1096	-0.000912409	3405	2284
1097	-0.000911577	4054	2268
1098	-0.000910747	3817	2264
1099	-0.000909918	4054	2264
1100	-0.000909091	3904	2276
1101	-0.000908265	3922	2268
1102	-0.000907441	3870	2264
1103	-0.000906618	3547	2284
1104	-0.000905797	4060	2276
1105	-0.000904977	3429	2288
1106	-0.000904159	4074	2256
1107	-0.000903342	3877	2276
1108	-0.000902527	3441	2296
1109	-0.000901713	3770	2304
1110	-0.000900901	3879	2284
1111	-0.00090009	3967	2276
1112	-0.000899281	4116	2304
1113	-0.000898473	4044	2288
1114	-0.000897666	3973	2316
1115	-0.000896861	3964	2304
1116	-0.000896057	4021	2288
1117	-0.000895255	3989	2316
1118	-0.000894454	4088	2292
1119	-0.000893655	3787	2296
1120	-0.000892857	3700	2316
1121	-0.000892061	3756	2308
1122	-0.000891266	3989	2328
1123	-0.000890472	4496	2288
1124	-0.00088968	3881	2308
1125	-0.000888889	3808	2336
1126	-0.000888099	3718	2328
1127	-0.000887311	4117	2332
1128	-0.000886525	4354	2308
1129	-0.00088574	3950	2336
1130	-0.000884956	3796	2320
1131	-0.000884173	3446	2340
1132	-0.000883392	3968	2336
1133	-0.000882613	4104	2328
1134	-0.000881834	3980	2348
1135	-0.000881057	4166	2340
1136	-0.000880282	3917	2328
1137	-0.000879507	3772	2348
1138	-0.000878735	4068	2340
1139	-0.000877963	3608	2368
1140	-0.000877193	4214	2336
1141	-0.000876424	4084	2356
1142	-0.000875657	4199	2340
1143	-0.000874891	4084	2360
1144	-0.000874126	4070	2364
1145	-0.000873362	4032	2356
1146	-0.0008726	3826	2376
1147	-0.00087184	4183	2360
1148	-0.00087108	4425	2348
1149	-0.000870322	3956	2376
1150	-0.000869565	3889	2360
1151	-0.00086881	3641	2388
1152	-0.000868056	4019	2380
1153	-0.000867303	4274	2368
1154	-0.000866551	4415	2360
1155	-0.000865801	3882	2372
1156	-0.000865052	3907	2400
1157	-0.000864304	3977	2376
1158	-0.000863558	4008	2396
1159	-0.000862813	4277	2388
1160	-0.000862069	3624	2392
1161	-0.000861326	4314	2396
1162	-0.000860585	4294	2388
1163	-0.000859845	4019	2400
1164	-0.000859107	4105	2408
1165	-0.000858369	4066	2388
1166	-0.000857633	4214	2408
1167	-0.000856898	4015	2400
1168	-0.000856164	3771	2412
1169	-0.000855432	3945	2420
1170	-0.000854701	4024	2408
1171	-0.000853971	4716	2400
1172	-0.000853242	4117	2412
1173	-0.000852515	3970	2432
1174	-0.000851789	4395	2416
1175	-0.000851064	4017	2428
1176	-0.00085034	4333	2420
1177	-0.000849618	4190	2448
1178	-0.000848896	4233	2420
1179	-0.000848176	4269	2428
1180	-0.000847458	3881	2440
1181	-0.00084674	4178	2432
1182	-0.000846024	4394	2436
1183	-0.000845309	4044	2412
1184	-0.000844595	4122	2440
1185	-0.000843882	3858	2452
1186	-0.00084317	4338	2444
1187	-0.00084246	4333	2448
1188	-0.000841751	4361	2432
1189	-0.000841043	4012	2460
1190	-0.000840336	3746	2472
1191	-0.000839631	4442	2440
1192	-0.000838926	4141	2468
1193	-0.000838223	3943	2452
1194	-0.000837521	4124	2472
1195	-0.00083682	4036	2468
1196	-0.00083612	4379	2452
1197	-0.000835422	4238	2480
1198	-0.000834725	4288	2464
1199	-0.000834028	4409	2460
1200	-0.000833333	4385	2460
1201	-0.000832639	3926	2472
1202	-0.000831947	4017	2484
1203	-0.000831255	4312	2476
1204	-0.000830565	4421	2472
1205	-0.000829876	4306	2480
1206	-0.000829187	4254	2500
1207	-0.0008285	3632	2512
1208	-0.000827815	4389	2472
1209	-0.00082713	4332	2492
1210	-0.000826446	4186	2492
1211	-0.000825764	4289	2512
1212	-0.000825083	4705	2480
1213	-0.000824402	4302	2492
1214	-0.000823723	4381	2504
1215	-0.000823045	4070	2496
1216	-0.000822368	4497	2500
1217	-0.000821693	4358	2492
1218	-0.000821018	4090	2520
1219	-0.000820345	4081	2524
1220	-0.000819672	3946	2492
1221	-0.000819001	4452	2512
1222	-0.000818331	4430	2512
1223	-0.000817661	4425	2540
1224	-0.000816993	4158	2552
1225	-0.000816327	4147	2512
1226	-0.000815661	4193	2540
1227	-0.000814996	4718	2516
1228	-0.000814332	4344	2544
1229	-0.00081367	4864	2512
1230	-0.000813008	4139	2532
1231	-0.000812348	4056	2552
1232	-0.000811688	4209	2536
1233	-0.00081103	4555	2532
1234	-0.000810373	4735	2524
1235	-0.000809717	4192	2544
1236	-0.000809061	4411	2572
1237	-0.000808407	4701	2524
1238	-0.000807754	4177	2560
1239	-0.000807103	4724	2544
1240	-0.000806452	4125	2564
1241	-0.000805802	4331	2556
1242	-0.000805153	4676	2552
1243	-0.000804505	4269	2572
1244	-0.000803859	4421	2564
1245	-0.000803213	4243	2576
1246	-0.000802568	4735	2544
1247	-0.000801925	4474	2564
1248	-0.000801282	4266	2592
1249	-0.000800641	4302	2576
1250	-0.0008	4024	2572
1251	-0.000799361	4495	2484
1252	-0.000798722	4387	2512
1253	-0.000798085	4673	2504
1254	-0.000797448	4637	2508
1255	-0.000796813	3994	2528
1256	-0.000796178	4071	2512
1257	-0.000795545	4160	2540
1258	-0.000794913	4223	2524
1259	-0.000794281	4419	2520
1260	-0.000793651	3965	2540
1261	-0.000793021	3901	2524
1262	-0.000792393	4116	2552
1263	-0.000791766	4447	2520
1264	-0.000791139	4429	2532
1265	-0.000790514	4203	2552
1266	-0.000789889	4001	2536
1267	-0.000789266	4300	2532
1268	-0.000788644	4339	2532
1269	-0.000788022	4247	2552
1270	-0.000787402	4743	2536
1271	-0.000786782	4621	2540
1272	-0.000786164	4120	2552
1273	-0.000785546	4361	2552
1274	-0.000784929	4144	2572
1275	-0.000784314	3886	2564
1276	-0.000783699	4394	2552
1277	-0.000783085	4285	2572
1278	-0.000782473	4201	2564
1279	-0.000781861	4053	2584
1280	-0.00078125	4477	2552
1281	-0.00078064	4145	2572
1282	-0.000780031	4541	2548
1283	-0.000779423	4442	2584
1284	-0.000778816	4505	2572
1285	-0.00077821	4370	2564
1286	-0.000777605	4264	2592
1287	-0.000777001	4326	2576
1288	-0.000776398	4815	2580
1289	-0.000775795	4317	2600
1290	-0.000775194	4289	2576
1291	-0.000774593	4040	2612
1292	-0.000773994	4202	2588
1293	-0.000773395	4589	2600
1294	-0.000772798	4322	2620
1295	-0.000772201	4459	2596
1296	-0.000771605	4253	2624
1297	-0.00077101	4410	2576
1298	-0.000770416	4420	2596
1299	-0.000769823	4360	2596
1300	-0.000769231	4239	2616
1301	-0.00076864	4630	2620
1302	-0.000768049	4439	2596
1303	-0.00076746	4421	2616
1304	-0.000766871	4402	2616
1305	-0.000766284	4448	2612
1306	-0.000765697	4382	2648
1307	-0.000765111	4544	2616
1308	-0.000764526	4320	2628
1309	-0.000763942	4823	2604
1310	-0.000763359	4496	2624
1311	-0.000762777	4522	2616
1312	-0.000762195	4319	2644
1313	-0.000761615	4407	2648
1314	-0.000761035	4729	2616
1315	-0.000760456	4347	2636
1316	-0.000759878	4513	2628
1317	-0.000759301	4338	2656
1318	-0.000758725	4715	2652
1319	-0.00075815	4798	2644
1320	-0.000757576	4471	2656
1321	-0.000757002	4379	2648
1322	-0.00075643	4402	2652
1323	-0.000755858	4879	2628
1324	-0.000755287	4336	2656
1325	-0.000754717	4665	2676
1326	-0.000754148	4722	2636
1327	-0.00075358	4577	2664
1328	-0.000753012	4678	2640
1329	-0.000752445	4214	2668
1330	-0.00075188	4304	2696
1331	-0.000751315	4330	2656
1332	-0.000750751	4323	2676
1333	-0.000750188	4665	2588
1334	-0.000749625	4085	2608
1335	-0.000749064	4189	2612
1336	-0.000748503	4605	2596
1337	-0.000747943	4019	2624
1338	-0.000747384	4621	2608
1339	-0.000746826	4446	2604
1340	-0.000746269	4678	2596
1341	-0.000745712	4610	2616
1342	-0.000745156	4178	2644
1343	-0.000744602	4705	2604
1344	-0.000744048	4478	2616
1345	-0.000743494	4616	2608
1346	-0.000742942	4477	2628
1347	-0.00074239	4147	2656
1348	-0.00074184	4648	2624
1349	-0.00074129	4218	2644
1350	-0.000740741	4391	2612
1351	-0.000740192	4478	2640
1352	-0.000739645	4489	2608
1353	-0.000739098	4635	2636
1354	-0.000738552	4403	2664
1355	-0.000738007	4254	2640
1356	-0.000737463	4838	2636
1357	-0.00073692	4912	2628
1358	-0.000736377	4689	2656
1359	-0.000735835	4330	2684
1360	-0.000735294	4477	2636
1361	-0.000734754	4381	2656
1362	-0.000734214	4618	2640
1363	-0.000733676	4168	2660
1364	-0.000733138	4209	2696
1365	-0.000732601	4556	2648
1366	-0.000732064	4789	2676
1367	-0.000731529	4497	2660
1368	-0.000730994	4319	2680
1369	-0.00073046	4790	2648
1370	-0.000729927	4445	2668
1371	-0.000729395	4452	2688
1372	-0.000728863	4378	2680
1373	-0.000728332	4610	2676
1374	-0.000727802	4864	2668
1375	-0.000727273	4553	2688
1376	-0.000726744	4339	2700
1377	-0.000726216	4762	2676
1378	-0.000725689	4548	2696
1379	-0.000725163	4721	2680
1380	-0.000724638	4297	2708
1381	-0.000724113	5229	2652
1382	-0.000723589	4860	2688
1383	-0.000723066	4500	2708
1384	-0.000722543	4867	2700
1385	-0.000722022	4301	2720
1386	-0.000721501	4816	2680
1387	-0.000720981	4633	2700
1388	-0.000720461	4339	2720
1389	-0.000719942	4460	2704
1390	-0.000719424	4774	2716
1391	-0.000718907	4736	2692
1392	-0.000718391	4285	2728
1393	-0.000717875	4442	2740
1394	-0.00071736	5019	2700
1395	-0.000716846	4641	2736
1396	-0.000716332	4763	2720
1397	-0.00071582	4381	2740
1398	-0.000715308	4965	2700
1399	-0.000714796	4938	2712
1400	-0.000714286	4508	2748
1401	-0.000713776	4711	2732
1402	-0.000713267	4352	2752
1403	-0.000712758	4744	2712
1404	-0.000712251	4530	2732
1405	-0.000711744	4269	2760
1406	-0.000711238	4787	2744
1407	-0.000710732	5038	2732
1408	-0.000710227	4749	2724
1409	-0.000709723	4579	2752
1410	-0.00070922	4552	2752
1411	-0.000708717	4693	2748
1412	-0.000708215	4890	2760
1413	-0.000707714	4590	2752
1414	-0.000707214	4776	2764
1415	-0.000706714	5133	2740
1416	-0.000706215	4869	2760
1417	-0.000705716	4464	2780
1418	-0.000705219	4717	2764
1419	-0.000704722	4691	2784
1420	-0.000704225	4524	2744
1421	-0.00070373	4310	2772
1422	-0.000703235	5093	2756
1423	-0.000702741	4543	2784
1424	-0.000702247	5044	2772
1425	-0.000701754	4765	2764
1426	-0.000701262	4638	2784
1427	-0.000700771	4959	2776
1428	-0.00070028	4867	2788
1429	-0.00069979	4633	2800
1430	-0.000699301	4806	2784
1431	-0.000698812	4859	2812
1432	-0.000698324	5246	2764
1433	-0.000697837	4620	2792
1434	-0.00069735	4508	2812
1435	-0.000696864	4303	2804
1436	-0.000696379	4781	2824
1437	-0.000695894	5248	2784
1438	-0.00069541	4902	2804
1439	-0.000694927	5132	2788
1440	-0.000694444	4384	2816
1441	-0.000693963	4830	2820
1442	-0.000693481	5216	2796
1443	-0.000693001	4570	2824
1444	-0.000692521	4850	2800
1445	-0.000692042	4600	2804
1446	-0.000691563	4692	2832
1447	-0.000691085	4950	2824
1448	-0.000690608	4553	2852
1449	-0.000690131	5464	2812
1450	-0.000689655	4602	2816
1451	-0.00068918	4963	2808
1452	-0.000688705	4857	2836
1453	-0.000688231	4926	2840
1454	-0.000687758	5038	2832
1455	-0.000687285	5049	2836
1456	-0.000686813	4890	2820
1457	-0.000686342	4836	2848
1458	-0.000685871	4759	2852
1459	-0.000685401	4824	2836
1460	-0.000684932	4512	2856
1461	-0.000684463	4820	2840
1462	-0.000683995	4918	2836
1463	-0.000683527	4782	2872
1464	-0.00068306	4961	2856
1465	-0.000682594	4929	2884
1466	-0.000682128	5128	2844
1467	-0.000681663	5312	2856
1468	-0.000681199	4954	2848
1469	-0.000680735	4708	2868
1470	-0.000680272	5024	2872
1471	-0.00067981	4992	2856
1472	-0.000679348	4743	2876
1473	-0.000678887	4821	2860
1474	-0.000678426	4699	2880
1475	-0.000677966	5083	2884
1476	-0.000677507	4900	2868
1477	-0.000677048	4677	2888
1478	-0.00067659	5103	2880
1479	-0.000676133	4994	2868
1480	-0.000675676	5182	2860
1481	-0.000675219	4976	2888
1482	-0.000674764	4632	2908
1483	-0.000674309	5377	2876
1484	-0.000673854	4941	2904
1485	-0.000673401	4799	2880
1486	-0.000672948	4910	2908
1487	-0.000672495	5201	2896
1488	-0.000672043	5349	2888
1489	-0.000671592	4808	2916
1490	-0.000671141	4842	2900
1491	-0.000670691	4643	2928
1492	-0.000670241	5283	2872
1493	-0.000669792	5139	2900
1494	-0.000669344	4778	2928
1495	-0.000668896	5001	2912
1496	-0.000668449	5254	2924
1497	-0.000668003	5092	2892
1498	-0.000667557	5014	2904
1499	-0.000667111	4939	2948
1500	-0.000666667	5230	2908
1501	-0.000666223	5038	2944
1502	-0.000665779	5003	2920
1503	-0.000665336	4866	2932
1504	-0.000664894	5228	2936
1505	-0.000664452	5149	2920
1506	-0.000664011	5105	2956
1507	-0.00066357	5219	2940
1508	-0.00066313	4585	2952
1509	-0.000662691	5171	2920
1510	-0.000662252	5000	2932
1511	-0.000661813	5047	2960
1512	-0.000661376	5176	2952
1513	-0.000660939	4909	2940
1514	-0.000660502	5311	2940
1515	-0.000660066	4604	2952
1516	-0.000659631	5176	2964
1517	-0.000659196	5321	2948
1518	-0.000658762	5024	2960
1519	-0.000658328	5071	2960
1520	-0.000657895	4962	2980
1521	-0.000657462	5257	2932
1522	-0.00065703	5000	2968
1523	-0.000656599	5140	2980
1524	-0.000656168	4977	2964
1525	-0.000655738	4863	2968
1526	-0.000655308	5560	2952
1527	-0.000654879	4925	2980
1528	-0.00065445	4958	3000
1529	-0.000654022	5040	2976
1530	-0.000653595	4965	2980
1531	-0.000653168	5390	2964
1532	-0.000652742	5000	3000
1533	-0.000652316	4613	3012
1534	-0.00065189	4870	2972
1535	-0.000651466	5102	2992
1536	-0.000651042	5697	2984
1537	-0.000650618	4892	3012
1538	-0.000650195	5864	2980
1539	-0.000649773	4959	2992
1540	-0.000649351	4723	3020
1541	-0.000648929	5316	2996
1542	-0.000648508	5390	3000
1543	-0.000648088	5548	2992
1544	-0.000647668	5004	3004
1545	-0.000647249	4688	3032
1546	-0.000646831	5062	3016
1547	-0.000646412	5218	3012
1548	-0.000645995	5631	3004
1549	-0.000645578	5130	3032
1550	-0.000645161	5086	3008
1551	-0.000644745	5325	3004
1552	-0.00064433	4884	3032
1553	-0.000643915	5526	3016
1554	-0.000643501	5248	3044
1555	-0.000643087	5388	3004
1556	-0.000642674	5285	3024
1557	-0.000642261	4742	3052
1558	-0.000641849	5137	3044
1559	-0.000641437	5510	3040
1560	-0.000641026	5465	3016
1561	-0.000640615	5543	3044
1562	-0.000640205	5356	3028
1563	-0.000639795	5214	3056
1564	-0.000639386	5308	3052
1565	-0.000638978	4956	3044
1566	-0.00063857	5255	3056
1567	-0.000638162	5322	3048
1568	-0.000637755	5452	3036
1569	-0.000637349	5292	3064
1570	-0.000636943	4845	3056
1571	-0.000636537	5145	3076
1572	-0.000636132	5609	3044
1573	-0.000635728	5354	3064
1574	-0.000635324	5116	3084
1575	-0.000634921	4911	3076
1576	-0.000634518	5796	3072
1577	-0.000634115	5438	3064
1578	-0.000633714	5546	3076
1579	-0.000633312	5840	3068
1580	-0.000632911	4974	3088
1581	-0.000632511	5206	3076
1582	-0.000632111	5049	3076
1583	-0.000631712	5013	3096
1584	-0.000631313	5601	3080
1585	-0.000630915	5413	3084
1586	-0.000630517	5229	3096
1587	-0.00063012	5422	3080
1588	-0.000629723	5003	3108
1589	-0.000629327	5793	3076
1590	-0.000628931	5261	3104
1591	-0.000628536	5716	3088
1592	-0.000628141	5347	3100
1593	-0.000627746	5518	3104
1594	-0.000627353	5297	3088
1595	-0.000626959	4907	3124
1596	-0.000626566	5633	3108
1597	-0.000626174	5934	3096
1598	-0.000625782	5256	3116
1599	-0.000625391	5236	3100
1600	-0.000625	4869	3136
1601	-0.00062461	5339	3120
1602	-0.00062422	5526	3124
1603	-0.00062383	5381	3136
1604	-0.000623441	5116	3112
1605	-0.000623053	4900	3148
1606	-0.000622665	5645	3108
1607	-0.000622278	5488	3128
1608	-0.000621891	5680	3128
1609	-0.000621504	5662	3132
1610	-0.000621118	5655	3144
1611	-0.000620732	5625	3128
1612	-0.000620347	5400	3148
1613	-0.000619963	5357	3140
1614	-0.000619579	5546	3136
1615	-0.000619195	5132	3156
1616	-0.000618812	5383	3140
1617	-0.000618429	5374	3160
1618	-0.000618047	5403	3152
1619	-0.000617665	5501	3148
1620	-0.000617284	5653	3140
1621	-0.000616903	5466	3152
1622	-0.000616523	5301	3172
1623	-0.000616143	5706	3148
1624	-0.000615764	5117	3160
1625	-0.000615385	5416	3152
1626	-0.000615006	5507	3188
1627	-0.000614628	5863	3168
1628	-0.000614251	5687	3168
1629	-0.000613874	5314	3180
1630	-0.000613497	5459	3164
1631	-0.000613121	5404	3176
1632	-0.000612745	5311	3196
1633	-0.00061237	5398	3180
1634	-0.000611995	5540	3192
1635	-0.000611621	5402	3176
1636	-0.000611247	5521	3188
1637	-0.000610874	5783	3172
1638	-0.000610501	5320	3200
1639	-0.000610128	5042	3212
1640	-0.000609756	5727	3164
1641	-0.000609385	5630	3200
1642	-0.000609013	5622	3184
1643	-0.000608643	5213	3212
1644	-0.000608273	5738	3224
1645	-0.000607903	5437	3192
1646	-0.000607533	5259	3212
1647	-0.000607165	5682	3204
1648	-0.000606796	5740	3208
1649	-0.000606428	5954	3200
1650	-0.000606061	5683	3212
1651	-0.000605694	5001	3232
1652	-0.000605327	5549	3216
1653	-0.000604961	5316	3220
1654	-0.000604595	5809	3212
1655	-0.00060423	5371	3224
1656	-0.000603865	5111	3252
1657	-0.0006035	5663	3212
1658	-0.000603136	5950	3224
1659	-0.000602773	5683	3216
1660	-0.00060241	5589	3244
1661	-0.000602047	6000	3204
1662	-0.000601685	5701	3240
1663	-0.000601323	5497	3252
1664	-0.000600962	5529	3236
1665	-0.000600601	5643	3240
1666	-0.00060024	5749	3224
1667	-0.00059988	5880	3252
1668	-0.00059952	5737	3272
1669	-0.000599161	5174	3256
1670	-0.000598802	5899	3252
1671	-0.000598444	5706	3236
1672	-0.000598086	5532	3256
1673	-0.000597729	5508	3284
1674	-0.000597372	5796	3252
1675	-0.000597015	5527	3272
1676	-0.000596659	5359	3256
1677	-0.000596303	5596	3268
1678	-0.000595948	6331	3236
1679	-0.000595593	5617	3264
1680	-0.000595238	5583	3292
1681	-0.000594884	5245	3276
1682	-0.00059453	5541	3272
1683	-0.000594177	6148	3256
1684	-0.000593824	5537	3284
1685	-0.000593472	5484	3312
1686	-0.00059312	5784	3272
1687	-0.000592768	5605	3284
1688	-0.000592417	5799	3276
1689	-0.000592066	5564	3296
1690	-0.000591716	5447	3280
1691	-0.000591366	5788	3292
1692	-0.000591017	5591	3296
1693	-0.000590667	5771	3288
1694	-0.000590319	5263	3316
1695	-0.000589971	5701	3268
1696	-0.000589623	5950	3296
1697	-0.000589275	5585	3316
1698	-0.000588928	5867	3308
1699	-0.000588582	5724	3312
1700	-0.000588235	5286	3296
1701	-0.000587889	6051	3316
1702	-0.000587544	5528	3344
1703	-0.000587199	6087	3296
1704	-0.000586854	5610	3324
1705	-0.00058651	5681	3308
1706	-0.000586166	5872	3336
1707	-0.000585823	6275	3320
1708	-0.00058548	6122	3308
1709	-0.000585138	5572	3344
1710	-0.000584795	5573	3320
1711	-0.000584454	5480	3348
1712	-0.000584112	5949	3316
1713	-0.000583771	5514	3328
1714	-0.000583431	5678	3356
1715	-0.00058309	5655	3340
1716	-0.000582751	5895	3328
1717	-0.000582411	6086	3336
1718	-0.000582072	5788	3348
1719	-0.000581734	5982	3348
1720	-0.000581395	6248	3336
1721	-0.000581058	5988	3356
1722	-0.00058072	5781	3348
1723	-0.000580383	5771	3368
1724	-0.000580046	5743	3360
